ticket_id,application_id,channel,issue_category,resolution_time_mins,cost_to_serve_usd
TCK-4001473,APP-1006509,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,34,12.0
TCK-4001474,APP-1006530,Phone_IVR,Status_Inquiry_WhereIsMyAccount,33,18.0
TCK-4001475,APP-1006532,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4001476,APP-1006536,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4001477,APP-1006539,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4001478,APP-1006544,Phone_IVR,Status_Inquiry_WhereIsMyAccount,13,18.0
TCK-4001479,APP-1006556,Phone_IVR,Status_Inquiry_WhereIsMyAccount,39,18.0
TCK-4001480,APP-1006557,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,38,12.0
TCK-4001481,APP-1006563,Email_Helpdesk,Document_Upload_Failure,31,12.0
TCK-4001482,APP-1006569,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4001483,APP-1006571,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4001484,APP-1006572,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4001485,APP-1006573,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,42,12.0
TCK-4001486,APP-1006574,Phone_IVR,Status_Inquiry_WhereIsMyAccount,29,18.0
TCK-4001487,APP-1006576,In_App_Chat,General_Clarification,22,8.5
TCK-4001488,APP-1006580,In_App_Chat,Document_Upload_Failure,42,8.5
TCK-4001489,APP-1006587,Phone_IVR,General_Clarification,11,18.0
TCK-4001490,APP-1006588,Email_Helpdesk,General_Clarification,39,12.0
TCK-4001491,APP-1006594,Phone_IVR,Status_Inquiry_WhereIsMyAccount,6,18.0
TCK-4001492,APP-1006597,Phone_IVR,Status_Inquiry_WhereIsMyAccount,28,18.0
TCK-4001493,APP-1006608,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4001494,APP-1006611,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,15,12.0
TCK-4001495,APP-1006615,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,29,12.0
TCK-4001496,APP-1006616,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4001497,APP-1006617,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4001498,APP-1006623,Phone_IVR,Status_Inquiry_WhereIsMyAccount,17,18.0
TCK-4001499,APP-1006625,Phone_IVR,Status_Inquiry_WhereIsMyAccount,16,18.0
TCK-4001500,APP-1006626,Phone_IVR,Document_Upload_Failure,5,18.0
TCK-4001501,APP-1006633,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,26,12.0
TCK-4001502,APP-1006635,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4001503,APP-1006637,Phone_IVR,Status_Inquiry_WhereIsMyAccount,9,18.0
TCK-4001504,APP-1006641,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4001505,APP-1006642,In_App_Chat,Status_Inquiry_WhereIsMyAccount,19,8.5
TCK-4001506,APP-1006646,In_App_Chat,Status_Inquiry_WhereIsMyAccount,15,8.5
TCK-4001507,APP-1006660,In_App_Chat,Status_Inquiry_WhereIsMyAccount,37,8.5
TCK-4001508,APP-1006663,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4001509,APP-1006668,In_App_Chat,General_Clarification,11,8.5
TCK-4001510,APP-1006674,Phone_IVR,Status_Inquiry_WhereIsMyAccount,30,18.0
TCK-4001511,APP-1006682,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,41,12.0
TCK-4001512,APP-1006683,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,6,12.0
TCK-4001513,APP-1006684,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,6,12.0
TCK-4001514,APP-1006691,Phone_IVR,Status_Inquiry_WhereIsMyAccount,37,18.0
TCK-4001515,APP-1006696,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4001516,APP-1006702,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4001517,APP-1006703,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4001518,APP-1006708,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4001519,APP-1006712,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4001520,APP-1006713,In_App_Chat,General_Clarification,36,8.5
TCK-4001521,APP-1006716,Phone_IVR,Status_Inquiry_WhereIsMyAccount,18,18.0
TCK-4001522,APP-1006717,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4001523,APP-1006718,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,27,12.0
TCK-4001524,APP-1006722,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4001525,APP-1006723,Phone_IVR,Status_Inquiry_WhereIsMyAccount,8,18.0
TCK-4001526,APP-1006726,In_App_Chat,General_Clarification,7,8.5
TCK-4001527,APP-1006729,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,8,12.0
TCK-4001528,APP-1006731,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4001529,APP-1006732,Phone_IVR,Status_Inquiry_WhereIsMyAccount,20,18.0
TCK-4001530,APP-1006734,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,36,12.0
TCK-4001531,APP-1006742,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4001532,APP-1006754,Phone_IVR,Status_Inquiry_WhereIsMyAccount,20,18.0
TCK-4001533,APP-1006756,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4001534,APP-1006758,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4001535,APP-1006760,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,12,12.0
TCK-4001536,APP-1006763,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,30,12.0
TCK-4001537,APP-1006769,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4001538,APP-1006780,In_App_Chat,General_Clarification,20,8.5
TCK-4001539,APP-1006782,In_App_Chat,Status_Inquiry_WhereIsMyAccount,43,8.5
TCK-4001540,APP-1006783,Phone_IVR,Status_Inquiry_WhereIsMyAccount,21,18.0
TCK-4001541,APP-1006784,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4001542,APP-1006786,Phone_IVR,Status_Inquiry_WhereIsMyAccount,42,18.0
TCK-4001543,APP-1006791,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4001544,APP-1006793,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,38,12.0
TCK-4001545,APP-1006798,Phone_IVR,Status_Inquiry_WhereIsMyAccount,28,18.0
TCK-4001546,APP-1006799,In_App_Chat,General_Clarification,43,8.5
TCK-4001547,APP-1006801,In_App_Chat,Status_Inquiry_WhereIsMyAccount,22,8.5
TCK-4001548,APP-1006805,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,8,12.0
TCK-4001549,APP-1006813,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,40,12.0
TCK-4001550,APP-1006820,Phone_IVR,Status_Inquiry_WhereIsMyAccount,16,18.0
TCK-4001551,APP-1006823,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4001552,APP-1006825,In_App_Chat,Status_Inquiry_WhereIsMyAccount,40,8.5
TCK-4001553,APP-1006826,In_App_Chat,General_Clarification,18,8.5
TCK-4001554,APP-1006829,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4001555,APP-1006832,In_App_Chat,General_Clarification,36,8.5
TCK-4001556,APP-1006842,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4001557,APP-1006843,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4001558,APP-1006845,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,26,12.0
TCK-4001559,APP-1006857,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4001560,APP-1006862,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4001561,APP-1006863,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4001562,APP-1006865,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4001563,APP-1006877,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4001564,APP-1006878,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4001565,APP-1006879,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,19,12.0
TCK-4001566,APP-1006882,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4001567,APP-1006883,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4001568,APP-1006884,Phone_IVR,Status_Inquiry_WhereIsMyAccount,9,18.0
TCK-4001569,APP-1006885,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,14,12.0
TCK-4001570,APP-1006886,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,6,12.0
TCK-4001571,APP-1006887,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4001572,APP-1006889,In_App_Chat,Document_Upload_Failure,10,8.5
TCK-4001573,APP-1006891,In_App_Chat,Document_Upload_Failure,25,8.5
TCK-4001574,APP-1006898,Phone_IVR,Status_Inquiry_WhereIsMyAccount,9,18.0
TCK-4001575,APP-1006899,Phone_IVR,Status_Inquiry_WhereIsMyAccount,32,18.0
TCK-4001576,APP-1006902,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4001577,APP-1006904,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4001578,APP-1006906,In_App_Chat,Status_Inquiry_WhereIsMyAccount,19,8.5
TCK-4001579,APP-1006910,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4001580,APP-1006915,Phone_IVR,General_Clarification,30,18.0
TCK-4001581,APP-1006917,Phone_IVR,Status_Inquiry_WhereIsMyAccount,30,18.0
TCK-4001582,APP-1006925,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4001583,APP-1006930,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4001584,APP-1006931,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4001585,APP-1006936,Phone_IVR,Status_Inquiry_WhereIsMyAccount,31,18.0
TCK-4001586,APP-1006938,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4001587,APP-1006939,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,32,12.0
TCK-4001588,APP-1006953,In_App_Chat,Status_Inquiry_WhereIsMyAccount,15,8.5
TCK-4001589,APP-1006958,Phone_IVR,Status_Inquiry_WhereIsMyAccount,39,18.0
TCK-4001590,APP-1006962,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,39,12.0
TCK-4001591,APP-1006965,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4001592,APP-1006968,Phone_IVR,Status_Inquiry_WhereIsMyAccount,14,18.0
TCK-4001593,APP-1006972,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4001594,APP-1006975,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4001595,APP-1006979,Phone_IVR,Status_Inquiry_WhereIsMyAccount,17,18.0
TCK-4001596,APP-1006981,In_App_Chat,Status_Inquiry_WhereIsMyAccount,37,8.5
TCK-4001597,APP-1006989,In_App_Chat,General_Clarification,40,8.5
TCK-4001598,APP-1006991,In_App_Chat,General_Clarification,16,8.5
TCK-4001599,APP-1006995,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,9,12.0
TCK-4001600,APP-1006996,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4001601,APP-1006998,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,40,12.0
TCK-4001602,APP-1006999,In_App_Chat,Status_Inquiry_WhereIsMyAccount,19,8.5
TCK-4001603,APP-1007008,In_App_Chat,Status_Inquiry_WhereIsMyAccount,37,8.5
TCK-4001604,APP-1007013,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4001605,APP-1007014,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4001606,APP-1007016,In_App_Chat,Status_Inquiry_WhereIsMyAccount,15,8.5
TCK-4001607,APP-1007019,Email_Helpdesk,Document_Upload_Failure,28,12.0
TCK-4001608,APP-1007020,Phone_IVR,Status_Inquiry_WhereIsMyAccount,22,18.0
TCK-4001609,APP-1007023,In_App_Chat,Document_Upload_Failure,31,8.5
TCK-4001610,APP-1007028,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4001611,APP-1007030,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4001612,APP-1007033,In_App_Chat,Status_Inquiry_WhereIsMyAccount,36,8.5
TCK-4001613,APP-1007045,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4001614,APP-1007047,Phone_IVR,Status_Inquiry_WhereIsMyAccount,41,18.0
TCK-4001615,APP-1007049,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4001616,APP-1007053,Phone_IVR,Status_Inquiry_WhereIsMyAccount,27,18.0
TCK-4001617,APP-1007063,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4001618,APP-1007085,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4001619,APP-1007090,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4001620,APP-1007092,In_App_Chat,Status_Inquiry_WhereIsMyAccount,5,8.5
TCK-4001621,APP-1007103,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4001622,APP-1007113,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4001623,APP-1007114,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4001624,APP-1007116,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4001625,APP-1007117,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4001626,APP-1007120,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4001627,APP-1007121,In_App_Chat,Status_Inquiry_WhereIsMyAccount,8,8.5
TCK-4001628,APP-1007122,In_App_Chat,General_Clarification,6,8.5
TCK-4001629,APP-1007131,In_App_Chat,General_Clarification,34,8.5
TCK-4001630,APP-1007137,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,31,12.0
TCK-4001631,APP-1007138,In_App_Chat,Status_Inquiry_WhereIsMyAccount,11,8.5
TCK-4001632,APP-1007140,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4001633,APP-1007141,Phone_IVR,Status_Inquiry_WhereIsMyAccount,43,18.0
TCK-4001634,APP-1007143,Phone_IVR,Status_Inquiry_WhereIsMyAccount,20,18.0
TCK-4001635,APP-1007145,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,22,12.0
TCK-4001636,APP-1007148,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,40,12.0
TCK-4001637,APP-1007154,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4001638,APP-1007159,Phone_IVR,Status_Inquiry_WhereIsMyAccount,25,18.0
TCK-4001639,APP-1007164,Phone_IVR,General_Clarification,33,18.0
TCK-4001640,APP-1007166,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4001641,APP-1007178,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,24,12.0
TCK-4001642,APP-1007183,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4001643,APP-1007184,Phone_IVR,General_Clarification,29,18.0
TCK-4001644,APP-1007191,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,38,12.0
TCK-4001645,APP-1007192,Phone_IVR,Status_Inquiry_WhereIsMyAccount,26,18.0
TCK-4001646,APP-1007198,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4001647,APP-1007200,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4001648,APP-1007205,Phone_IVR,Status_Inquiry_WhereIsMyAccount,34,18.0
TCK-4001649,APP-1007209,In_App_Chat,Document_Upload_Failure,6,8.5
TCK-4001650,APP-1007220,In_App_Chat,General_Clarification,13,8.5
TCK-4001651,APP-1007222,Phone_IVR,Status_Inquiry_WhereIsMyAccount,7,18.0
TCK-4001652,APP-1007225,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4001653,APP-1007239,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,9,12.0
TCK-4001654,APP-1007246,Phone_IVR,General_Clarification,18,18.0
TCK-4001655,APP-1007248,In_App_Chat,Status_Inquiry_WhereIsMyAccount,36,8.5
TCK-4001656,APP-1007253,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4001657,APP-1007264,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4001658,APP-1007270,Email_Helpdesk,Document_Upload_Failure,8,12.0
TCK-4001659,APP-1007272,Phone_IVR,Status_Inquiry_WhereIsMyAccount,41,18.0
TCK-4001660,APP-1007277,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,10,12.0
TCK-4001661,APP-1007295,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4001662,APP-1007296,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4001663,APP-1007304,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4001664,APP-1007308,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4001665,APP-1007313,In_App_Chat,Status_Inquiry_WhereIsMyAccount,26,8.5
TCK-4001666,APP-1007319,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,24,12.0
TCK-4001667,APP-1007326,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,10,12.0
TCK-4001668,APP-1007328,In_App_Chat,General_Clarification,16,8.5
TCK-4001669,APP-1007330,Phone_IVR,Status_Inquiry_WhereIsMyAccount,12,18.0
TCK-4001670,APP-1007332,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4001671,APP-1007333,Phone_IVR,Document_Upload_Failure,20,18.0
TCK-4001672,APP-1007338,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4001673,APP-1007343,In_App_Chat,Document_Upload_Failure,8,8.5
TCK-4001674,APP-1007345,Phone_IVR,Document_Upload_Failure,19,18.0
TCK-4001675,APP-1007346,In_App_Chat,Status_Inquiry_WhereIsMyAccount,42,8.5
TCK-4001676,APP-1007349,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4001677,APP-1007353,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4001678,APP-1007355,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4001679,APP-1007357,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4001680,APP-1007364,In_App_Chat,General_Clarification,41,8.5
TCK-4001681,APP-1007365,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4001682,APP-1007366,Phone_IVR,Status_Inquiry_WhereIsMyAccount,33,18.0
TCK-4001683,APP-1007370,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,28,12.0
TCK-4001684,APP-1007372,Phone_IVR,Status_Inquiry_WhereIsMyAccount,43,18.0
TCK-4001685,APP-1007373,In_App_Chat,Status_Inquiry_WhereIsMyAccount,33,8.5
TCK-4001686,APP-1007384,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,26,12.0
TCK-4001687,APP-1007385,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4001688,APP-1007387,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4001689,APP-1007389,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4001690,APP-1007393,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4001691,APP-1007394,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4001692,APP-1007401,In_App_Chat,General_Clarification,16,8.5
TCK-4001693,APP-1007408,In_App_Chat,Status_Inquiry_WhereIsMyAccount,23,8.5
TCK-4001694,APP-1007410,In_App_Chat,Document_Upload_Failure,42,8.5
TCK-4001695,APP-1007414,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4001696,APP-1007415,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,19,12.0
TCK-4001697,APP-1007417,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4001698,APP-1007424,Email_Helpdesk,General_Clarification,32,12.0
TCK-4001699,APP-1007430,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,13,12.0
TCK-4001700,APP-1007441,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4001701,APP-1007442,In_App_Chat,Status_Inquiry_WhereIsMyAccount,37,8.5
TCK-4001702,APP-1007443,Phone_IVR,Status_Inquiry_WhereIsMyAccount,42,18.0
TCK-4001703,APP-1007447,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4001704,APP-1007448,Phone_IVR,Status_Inquiry_WhereIsMyAccount,38,18.0
TCK-4001705,APP-1007450,In_App_Chat,Status_Inquiry_WhereIsMyAccount,21,8.5
TCK-4001706,APP-1007452,Phone_IVR,Status_Inquiry_WhereIsMyAccount,5,18.0
TCK-4001707,APP-1007462,Phone_IVR,Status_Inquiry_WhereIsMyAccount,28,18.0
TCK-4001708,APP-1007466,In_App_Chat,Document_Upload_Failure,35,8.5
TCK-4001709,APP-1007469,In_App_Chat,Status_Inquiry_WhereIsMyAccount,27,8.5
TCK-4001710,APP-1007471,Phone_IVR,Status_Inquiry_WhereIsMyAccount,13,18.0
TCK-4001711,APP-1007477,Phone_IVR,Status_Inquiry_WhereIsMyAccount,44,18.0
TCK-4001712,APP-1007486,Phone_IVR,Document_Upload_Failure,8,18.0
TCK-4001713,APP-1007489,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,34,12.0
TCK-4001714,APP-1007492,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4001715,APP-1007493,In_App_Chat,Status_Inquiry_WhereIsMyAccount,16,8.5
TCK-4001716,APP-1007495,In_App_Chat,Status_Inquiry_WhereIsMyAccount,10,8.5
TCK-4001717,APP-1007497,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,28,12.0
TCK-4001718,APP-1007498,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4001719,APP-1007501,In_App_Chat,Status_Inquiry_WhereIsMyAccount,35,8.5
TCK-4001720,APP-1007503,In_App_Chat,General_Clarification,12,8.5
TCK-4001721,APP-1007505,In_App_Chat,Status_Inquiry_WhereIsMyAccount,24,8.5
TCK-4001722,APP-1007518,In_App_Chat,Status_Inquiry_WhereIsMyAccount,17,8.5
TCK-4001723,APP-1007521,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,39,12.0
TCK-4001724,APP-1007522,In_App_Chat,Document_Upload_Failure,5,8.5
TCK-4001725,APP-1007523,In_App_Chat,General_Clarification,21,8.5
TCK-4001726,APP-1007526,In_App_Chat,Status_Inquiry_WhereIsMyAccount,34,8.5
TCK-4001727,APP-1007527,In_App_Chat,Status_Inquiry_WhereIsMyAccount,18,8.5
TCK-4001728,APP-1007528,In_App_Chat,Status_Inquiry_WhereIsMyAccount,30,8.5
TCK-4001729,APP-1007529,In_App_Chat,Status_Inquiry_WhereIsMyAccount,41,8.5
TCK-4001730,APP-1007535,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,38,12.0
TCK-4001731,APP-1007536,In_App_Chat,Status_Inquiry_WhereIsMyAccount,28,8.5
TCK-4001732,APP-1007546,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,37,12.0
TCK-4001733,APP-1007554,In_App_Chat,Status_Inquiry_WhereIsMyAccount,14,8.5
TCK-4001734,APP-1007565,In_App_Chat,General_Clarification,33,8.5
TCK-4001735,APP-1007574,In_App_Chat,Status_Inquiry_WhereIsMyAccount,15,8.5
TCK-4001736,APP-1007575,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4001737,APP-1007577,Phone_IVR,Status_Inquiry_WhereIsMyAccount,44,18.0
TCK-4001738,APP-1007580,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4001739,APP-1007581,Phone_IVR,Status_Inquiry_WhereIsMyAccount,35,18.0
TCK-4001740,APP-1007583,Phone_IVR,Status_Inquiry_WhereIsMyAccount,15,18.0
TCK-4001741,APP-1007588,Phone_IVR,Status_Inquiry_WhereIsMyAccount,31,18.0
TCK-4001742,APP-1007600,In_App_Chat,Status_Inquiry_WhereIsMyAccount,44,8.5
TCK-4001743,APP-1007608,Phone_IVR,Document_Upload_Failure,9,18.0
TCK-4001744,APP-1007612,In_App_Chat,Status_Inquiry_WhereIsMyAccount,31,8.5
TCK-4001745,APP-1007615,In_App_Chat,Document_Upload_Failure,22,8.5
TCK-4001746,APP-1007618,Phone_IVR,Status_Inquiry_WhereIsMyAccount,11,18.0
TCK-4001747,APP-1007620,In_App_Chat,Status_Inquiry_WhereIsMyAccount,22,8.5
TCK-4001748,APP-1007622,In_App_Chat,Status_Inquiry_WhereIsMyAccount,39,8.5
TCK-4001749,APP-1007623,In_App_Chat,Status_Inquiry_WhereIsMyAccount,29,8.5
TCK-4001750,APP-1007628,In_App_Chat,Status_Inquiry_WhereIsMyAccount,12,8.5
TCK-4001751,APP-1007629,In_App_Chat,Status_Inquiry_WhereIsMyAccount,33,8.5
TCK-4001752,APP-1007630,In_App_Chat,Status_Inquiry_WhereIsMyAccount,15,8.5
TCK-4001753,APP-1007641,In_App_Chat,Status_Inquiry_WhereIsMyAccount,9,8.5
TCK-4001754,APP-1007642,In_App_Chat,Status_Inquiry_WhereIsMyAccount,7,8.5
TCK-4001755,APP-1007643,In_App_Chat,Status_Inquiry_WhereIsMyAccount,13,8.5
TCK-4001756,APP-1007644,In_App_Chat,General_Clarification,25,8.5
TCK-4001757,APP-1007649,Phone_IVR,Status_Inquiry_WhereIsMyAccount,37,18.0
TCK-4001758,APP-1007653,In_App_Chat,Status_Inquiry_WhereIsMyAccount,25,8.5
TCK-4001759,APP-1007657,Email_Helpdesk,General_Clarification,25,12.0
TCK-4001760,APP-1007661,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,30,12.0
TCK-4001761,APP-1007662,In_App_Chat,Status_Inquiry_WhereIsMyAccount,38,8.5
TCK-4001762,APP-1007665,Phone_IVR,Status_Inquiry_WhereIsMyAccount,37,18.0
TCK-4001763,APP-1007666,In_App_Chat,Status_Inquiry_WhereIsMyAccount,6,8.5
TCK-4001764,APP-1007668,In_App_Chat,Status_Inquiry_WhereIsMyAccount,20,8.5
TCK-4001765,APP-1007671,Email_Helpdesk,Status_Inquiry_WhereIsMyAccount,41,12.0
